timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:14:16.413564+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	4	98	0.443	221.4	
2026-05-09T21:14:17.747939+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.651	213.5	
2026-05-09T21:14:18.369546+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.601	231.1	
2026-05-09T21:14:18.980040+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.591	235.1	
2026-05-09T21:14:19.566994+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.569	244.4	
2026-05-09T21:14:20.269786+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.681	204.2	
2026-05-09T21:14:21.059424+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	0	81	0.38	213.1	
2026-05-09T21:14:21.436548+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	1	81	0.356	227.7	
2026-05-09T21:14:21.824806+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	2	81	0.369	219.7	
2026-05-09T21:14:22.243601+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	3	81	0.398	203.5	
