timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T10:27:38.280139+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	0	98	0.119	825.2	
2026-05-10T10:27:38.404419+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	1	98	0.103	954.5	
2026-05-10T10:27:38.525029+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	2	98	0.099	988.7	
2026-05-10T10:27:38.843325+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	3	98	0.1	981.0	
2026-05-10T10:27:38.964688+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	4	98	0.1	977.6	
2026-05-10T10:27:40.877376+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.158	880.9	
2026-05-10T10:27:41.080044+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.165	841.1	
2026-05-10T10:27:41.393516+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.164	850.1	
2026-05-10T10:27:41.579239+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.143	971.2	
2026-05-10T10:27:41.920927+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.141	987.2	
2026-05-10T10:27:43.078333+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	0	81	0.09	900.5	
2026-05-10T10:27:43.210763+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	1	81	0.114	712.9	
2026-05-10T10:27:43.320624+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	2	81	0.091	894.5	
2026-05-10T10:27:43.491457+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	3	81	0.089	909.8	
2026-05-10T10:27:43.599549+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	4	81	0.087	930.2	
2026-05-10T10:27:45.194089+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	0	117	0.12	973.3	
2026-05-10T10:27:45.330576+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	1	117	0.117	1000.0	
2026-05-10T10:27:45.471109+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	2	117	0.116	1008.6	
2026-05-10T10:27:45.608046+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	3	117	0.118	995.3	
2026-05-10T10:27:45.745694+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	4	117	0.117	997.8	
2026-05-10T10:27:47.316248+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.134	864.3	
2026-05-10T10:27:47.468784+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.13	893.7	
2026-05-10T10:27:47.684964+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.117	995.2	
2026-05-10T10:27:47.833754+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.128	906.0	
2026-05-10T10:27:47.983020+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.129	902.6	
2026-05-10T10:27:49.823751+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.163	875.2	
2026-05-10T10:27:49.997752+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.155	925.5	
2026-05-10T10:27:50.170004+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.153	937.5	
2026-05-10T10:27:50.342189+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.151	948.9	
2026-05-10T10:27:50.509190+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.149	960.6	
