timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T01:04:25.118880+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.246	565.7	
2026-05-10T01:04:25.373015+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.253	550.4	
2026-05-10T01:04:25.706177+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	0	81	0.163	495.4	
2026-05-10T01:04:25.869811+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	1	81	0.162	499.6	
2026-05-10T01:04:26.028102+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	2	81	0.157	516.7	
2026-05-10T01:04:26.192628+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	3	81	0.163	496.3	
2026-05-10T01:04:26.354500+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	4	81	0.161	504.3	
2026-05-10T01:04:26.795491+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	0	117	0.203	577.7	
2026-05-10T01:04:27.010097+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	1	117	0.213	548.4	
2026-05-10T01:04:27.228847+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	2	117	0.217	539.0	
2026-05-10T01:04:27.441081+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	3	117	0.211	554.6	
2026-05-10T01:04:27.656816+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	4	117	0.214	545.5	
2026-05-10T01:04:28.074035+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.204	568.9	
2026-05-10T01:04:28.283580+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.208	556.7	
2026-05-10T01:04:28.497238+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.212	546.2	
2026-05-10T01:04:28.715997+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.218	533.1	
2026-05-10T01:04:28.928169+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.211	550.7	
2026-05-10T01:04:29.494794+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.262	544.8	
2026-05-10T01:04:29.751130+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.255	561.5	
2026-05-10T01:04:30.005370+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.253	565.2	
2026-05-10T01:04:30.260500+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.254	563.2	
2026-05-10T01:04:30.531558+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.27	530.3	
