timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:58:59.831047+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.24	578.4	
2026-05-09T21:59:00.123100+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.291	477.8	
2026-05-09T21:59:00.426447+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.302	460.2	
2026-05-09T21:59:00.745551+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	0	81	0.161	502.7	
2026-05-09T21:59:00.985012+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	1	81	0.238	340.0	
2026-05-09T21:59:01.188048+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	2	81	0.202	401.8	
2026-05-09T21:59:01.368625+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	3	81	0.179	451.8	
2026-05-09T21:59:01.598846+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v4	96 / 8	4	81	0.229	353.8	
2026-05-09T21:59:02.143126+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	0	117	0.242	484.3	
2026-05-09T21:59:02.338407+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	1	117	0.194	603.4	
2026-05-09T21:59:02.535632+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	2	117	0.196	596.9	
2026-05-09T21:59:02.757617+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	3	117	0.221	530.1	
2026-05-09T21:59:02.980195+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v4	15x = 45	4	117	0.221	528.5	
2026-05-09T21:59:03.431856+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.25	464.0	
2026-05-09T21:59:03.712845+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.28	414.7	
2026-05-09T21:59:03.911449+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.197	587.7	
2026-05-09T21:59:04.098021+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.185	625.7	
2026-05-09T21:59:04.315685+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.217	535.7	
2026-05-09T21:59:05.008711+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.311	459.1	
2026-05-09T21:59:05.246929+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.237	603.4	
2026-05-09T21:59:05.504297+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.256	558.1	
2026-05-09T21:59:05.765888+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.26	549.1	
2026-05-09T21:59:06.020508+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.253	564.3	
